objectid,año,tmean_weighted,precipitation_weighted,cld_weighted,frs_weighted,vap_weighted,wet_weighted,income1,income2,income3,income4,income5,GDPpc,deathr,CO2,lnGDPpc,lnCO2,PI0,PI1,PI2,pm25,region_wb,pm25_nmeses_1_le5,pm25_nmeses_2_5to10,pm25_nmeses_3_10to15,pm25_nmeses_4_15to25,pm25_nmeses_5_25to35,pm25_nmeses_6_gt35,pm25_mean,iso3,_m_iso,wind_nmeses_1_0to90,wind_nmeses_2_90to180,wind_nmeses_3_180to270,wind_nmeses_4_270to360,n_stag,wind_spd_mean,p_stag,wdirty,p_wdirty,regWB,regWB_1,regWB_2,regWB_3,regWB_4,regWB_5,regWB_6,regWB_7,regWB_8,i_reg1_bin1,i_reg1_bin2,i_reg1_bin3,i_reg1_bin4,i_reg2_bin1,i_reg2_bin2,i_reg2_bin3,i_reg2_bin4,i_reg3_bin1,i_reg3_bin2,i_reg3_bin3,i_reg3_bin4,i_reg4_bin1,i_reg4_bin2,i_reg4_bin3,i_reg4_bin4,i_reg5_bin1,i_reg5_bin2,i_reg5_bin3,i_reg5_bin4,i_reg6_bin1,i_reg6_bin2,i_reg6_bin3,i_reg6_bin4,_m_wind,shift_q1,shift_q2,shift_q3,shift_q4,shift_dirty,z_wind,lnz_wind,_m_shift,lnpm25,lnq1,lnq2,lnq3,lnq4,lnshift_dirty,_m_shift2,lnpm25_10,_est_model2,_est_model1,_est_model3,_est_model4,_est_model5
2,2009,26.880344,2948.053459167481,72.158005,0,29.337645,18.732889,0,0,1,0,0,7675.238102934639,4.96,192.8238,8.945755,5.2617769,41.060001,37.02,45.27,17.9,East Asia & Pacific,0,0,8,2,1,1,19.287014,MYS,matched (3),5,2,4,1,0,2.1334348,0,5,.41666666,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),131828.06,247653.97,7179.0459,565792,572971.06,952453.06,13.766796,matched (3),2.9594321,12.598658,13.685531,10.194857,14.30723,14.323466,matched (3),31.050535,1,1,1,1,1
2,2010,27.211172,2654.941390991211,72.123566,0,29.486694,18.357952,0,0,1,0,0,8101.407120194397,5.009,211.2146,8.9997931,5.3528748,40.990002,37.080002,45.040001,14.3,East Asia & Pacific,0,1,10,1,0,0,12.139027,MYS,matched (3),6,2,3,1,0,2.133513,0,4,.33333334,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),126251.14,356279.16,8133.2207,299406.84,307540.06,790070.38,13.579877,matched (3),2.4964256,12.603027,13.728194,10.241238,14.337509,14.354007,matched (3),26.192644,1,1,1,1,1
2,2011,26.868481,3053.777557373047,74.16655,0,29.36903,19.257475,0,0,1,0,0,8393.9629789131,4.928,213.6583,9.0352678,5.364378,40.900002,37.110001,44.82,17.5,East Asia & Pacific,0,0,9,3,0,0,14.145142,MYS,matched (3),5,4,1,2,0,2.3198237,0,3,.25,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),150545.17,329799.56,2185.699,733446.19,735631.88,1215976.6,14.011058,matched (3),2.6493711,12.60323,13.772449,10.269446,14.372649,14.389034,matched (3),27.797358,1,1,1,1,1
2,2012,27.015497,2924.269287109375,73.109367,0,29.502247,18.547678,0,0,1,0,0,8711.295854071212,4.909,216.3157,9.0723763,5.376739,40.799999,37.130001,44.599998,17.6,East Asia & Pacific,0,0,9,3,0,0,14.276073,MYS,matched (3),3,5,2,2,0,2.1048932,0,4,.33333334,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,3,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),86012.586,439466.88,6588.0264,431369.41,437957.44,963436.88,13.778262,matched (3),2.6585848,12.611935,13.791789,10.315769,14.397629,14.414364,matched (3),27.894028,1,1,1,1,1
2,2013,27.114828,2812.81958770752,74.182732,0,29.453516,18.668272,0,0,1,0,0,8976.545613983901,4.945,232.55,9.1023703,5.4491053,40.700001,37.139999,44.369999,18.200001,East Asia & Pacific,0,0,10,2,0,0,13.990879,MYS,matched (3),6,3,2,1,0,2.0311372,0,3,.25,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),149051.61,410626.59,5516.6313,444867.13,450383.75,1010061.9,13.825522,matched (3),2.6384056,12.63714,13.783923,10.348208,14.393953,14.411299,matched (3),27.682306,1,1,1,1,1
2,2014,27.104685,2433.246311187744,71.182434,0,29.424866,16.587242,0,0,1,0,0,9369.102158404869,4.981,246.1679,9.1451721,5.5060139,40.599998,37.150002,44.150002,20.799999,East Asia & Pacific,0,0,10,2,0,0,14.968392,MYS,matched (3),3,5,3,1,0,2.2012537,0,4,.33333334,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),94151.891,500037.84,6358.5444,291591.5,297950.06,892139.75,13.701378,matched (3),2.7059407,12.646955,13.812034,10.37144,14.368752,14.386951,matched (3),28.390888,1,1,1,1,1
2,2015,27.241833,2384.907516479492,69.529579,0,29.606201,16.99947,0,0,1,0,0,9699.600463427363,5.096,247.2827,9.1798401,5.5105324,40.509998,37.16,43.93,23.4,East Asia & Pacific,0,0,4,7,0,1,19.379669,MYS,matched (3),6,4,1,1,0,2.1974795,0,2,.16666667,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),189665.45,438722.22,2761.9885,551332.06,554094,1182481.8,13.983126,matched (3),2.9642246,12.722271,13.808974,10.366416,14.353056,14.371448,matched (3),31.100819,1,1,1,1,1
2,2016,27.519081,2505.820953369141,71.879982,0,29.968023,17.252436,0,0,1,0,0,9984.163680602336,5.109,242.7542,9.2087555,5.4920492,40.419998,37.189999,43.709999,17.799999,East Asia & Pacific,0,1,9,2,0,0,12.716341,MYS,matched (3),6,2,1,3,0,2.3261075,0,4,.33333334,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),185663.81,356229.31,4870.103,641826.94,646697.06,1188590.1,13.988278,matched (3),2.5428879,12.746535,13.795856,10.362596,14.332641,14.351337,matched (3),26.68013,1,1,1,1,1
2,2017,27.062601,2641.897933959961,72.65284,0,29.037445,17.921488,0,0,1,0,0,10416.04169343747,5.132,234.9983,9.2511024,5.4595785,40.32,37.209999,43.490002,13.6,East Asia & Pacific,0,1,11,0,0,0,11.313445,MYS,matched (3),5,5,0,2,0,2.1853235,0,2,.16666667,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),177316.34,452716.5,4248.2788,512807.78,517056.06,1147088.9,13.952738,matched (3),2.4259918,12.847545,13.85436,10.383784,14.345435,14.364287,matched (3),25.453648,1,1,1,1,1
2,2018,27.105154,2819.30224609375,71.232162,0,28.499563,18.349743,0,0,1,0,0,10777.76652135182,5.175,252.0649,9.2852402,5.5296865,40.23,37.240002,43.27,15.6,East Asia & Pacific,0,0,11,1,0,0,12.491101,MYS,matched (3),6,4,2,0,1,2.0301905,.083333336,2,.16666667,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),174513.45,334538.22,6814.478,565136.88,571951.38,1081003,13.8934,matched (3),2.5250165,12.831074,13.900488,10.38846,14.34935,14.368217,matched (3),26.492622,1,1,1,1,1
2,2019,27.475149,2285.654556274414,67.575653,0,28.840717,16.498764,0,0,1,0,0,11114.56053057339,5.253,254.4234,9.3160114,5.539,40.150002,37.27,43.060001,21.4,East Asia & Pacific,0,0,10,1,0,1,16.336643,MYS,matched (3),4,4,3,1,0,2.253839,0,4,.33333334,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),153941.95,361398.78,8027.6318,470157.34,478185,993525.69,13.809015,matched (3),2.7934105,12.954791,13.891537,10.413534,14.334373,14.354004,matched (3),29.308628,1,1,1,1,1
2,2020,27.353863,2651.205902099609,69.62339,0,28.662823,17.790123,0,0,1,0,0,10382.7274795282,5.311,252.0651,9.2478991,5.5296874,40.060001,37.310001,42.84,13.3,East Asia & Pacific,0,3,9,0,0,0,10.806747,MYS,matched (3),6,5,0,1,0,2.2583728,0,1,.083333336,East Asia & Pacific,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),178447.5,536962.81,2575.7517,371691.72,374267.47,1089677.8,13.901393,matched (3),2.3801706,12.906091,13.821293,10.403402,14.289278,14.3096,matched (3),24.972889,1,1,1,1,1
3,2000,11.62645,971.7641634941101,38.084015,5.0975223,10.193609,4.2473454,0,0,1,0,0,8549.079072775014,4.959,53.4448,9.0535784,3.9786494,23.290001,21.629999,24.889999,14.9,Latin America & Caribbean,0,5,1,5,1,0,14.978527,CHL,matched (3),0,1,9,2,0,2.459805,0,11,.91666669,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,matched (3),6302.1211,25134.391,5063.0142,7991.0024,13054.017,44490.527,10.703032,matched (3),2.7066176,12.094777,12.746875,8.9577847,10.771295,10.922366,matched (3),28.397991,1,1,1,1,1
3,2001,12.013028,830.1744520664215,39.767124,4.7092514,10.559575,4.4425607,0,0,1,0,0,8720.91013452207,5.157,51.3911,9.0734787,3.939465,23.82,21.950001,25.620001,17.700001,Latin America & Caribbean,0,2,3,6,1,0,17.414356,CHL,matched (3),1,0,11,0,0,2.7101994,0,11,.91666669,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,matched (3),13095.785,14533.913,5926.5474,3648.5693,9575.1162,37204.816,10.524194,matched (3),2.857295,12.106466,12.738839,8.9740772,10.761985,10.916687,matched (3),29.978907,1,1,1,1,1
3,2002,11.782277,1179.788967132568,37.05687,5.2011638,10.414406,5.4779673,0,0,1,0,0,8902.837974770248,5.035,51.851,9.0941257,3.9483743,24.35,22.27,26.370001,17.799999,Latin America & Caribbean,0,1,4,5,2,0,17.725605,CHL,matched (3),0,2,9,1,0,2.6312115,0,10,.83333331,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,matched (3),5527.4282,29439.6,6049.6313,5149.5918,11199.223,46166.25,10.740005,matched (3),2.8750103,12.12088,12.702547,8.9907665,10.765339,10.921963,matched (3),30.164776,1,1,1,1,1
3,2003,12.319595,614.3932435512543,33.293797,4.6793532,10.65806,3.7989247,0,0,1,0,0,9226.150453274642,5.247,53.8111,9.129797,3.9854798,24.9,22.58,27.15,17.200001,Latin America & Caribbean,0,2,3,3,4,0,18.213995,CHL,matched (3),0,2,8,2,0,2.6060493,0,10,.83333331,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,matched (3),7867.4473,50366.457,5493.9634,4643.3433,10137.307,68371.211,11.132708,matched (3),2.9021902,12.153618,12.746932,9.0138731,10.759707,10.920549,matched (3),30.449949,1,1,1,1,1
3,2004,12.213711,801.3737020492554,37.896633,4.6209817,10.703439,4.7979999,0,0,1,0,0,9744.322438518057,5.293,58.1207,9.1844397,4.0625219,25.450001,22.879999,27.940001,18.200001,Latin America & Caribbean,0,3,2,3,4,0,18.204899,CHL,matched (3),0,3,7,2,0,2.5379052,0,9,.75,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,0,0,0,0,0,0,0,matched (3),20708.164,63980.832,4833.8315,9292.1895,14126.021,98815.016,11.501005,matched (3),2.9016907,12.191997,12.818806,9.0368929,10.767093,10.930273,matched (3),30.44471,1,1,1,1,1
3,2005,11.907567,1011.945469617844,37.059536,5.0818148,10.419217,5.3724275,0,0,1,0,0,10212.78249986856,5.301,58.9068,9.2313957,4.0759563,26.02,23.190001,28.76,17.200001,Latin America & Caribbean,0,2,3,5,2,0,17.713751,CHL,matched (3),1,1,9,1,0,2.7516954,0,10,.83333331,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,0,0,0,0,0,0,0,0,matched (3),18521.23,49631.184,5976.5723,4938.1079,10914.68,79067.094,11.278052,matched (3),2.8743412,12.206073,12.824268,9.0441599,10.756986,10.922801,matched (3),30.157757,1,1,1,1,1
3,2006,12.419312,897.3024206161499,33.648552,4.3251538,10.711666,4.2719774,0,0,1,0,0,10725.05476352925,5.352,60.0507,9.2803383,4.0951891,26.6,23.49,29.610001,17.799999,Latin America & Caribbean,0,3,3,2,4,0,17.61548,CHL,matched (3),1,3,8,0,0,2.4612005,0,8,.66666669,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0,0,0,0,0,0,0,matched (3),26782.34,87832.984,5162.042,3718.9448,8880.9863,123496.31,11.723967,matched (3),2.868778,12.237782,12.866684,9.0429544,10.743625,10.911307,matched (3),30.099386,1,1,1,1,1
3,2007,11.33999,520.9022884368897,33.507343,6.2173219,10.05988,3.683388,0,0,1,0,0,11169.28678073712,5.754,67.5111,9.3209229,4.2122922,27.190001,23.809999,30.49,18.299999,Latin America & Caribbean,0,2,3,4,3,0,18.598833,CHL,matched (3),0,3,8,1,0,2.6901145,0,9,.75,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,0,0,0,0,0,0,matched (3),5977.0894,68783.984,5582.8374,5565.1416,11147.979,85909.055,11.361045,matched (3),2.9230988,12.269273,12.933924,9.0792704,10.742299,10.915886,matched (3),30.669325,1,1,1,1,1
3,2008,12.439051,818.7731313705444,31.291752,4.8266468,10.669997,4.4824481,0,0,1,0,0,11477.09009302074,5.557,71.04389999999999,9.3481083,4.263298,27.809999,24.129999,31.389999,19.200001,Latin America & Caribbean,0,2,3,4,3,0,18.423958,CHL,matched (3),1,2,7,2,0,2.390722,0,9,.75,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,0,0,0,0,0,0,0,0,matched (3),22929.238,84038.742,4677.3467,6014.105,10691.452,117659.43,11.67555,matched (3),2.9136519,12.300101,12.940199,9.0733356,10.740347,10.9133,matched (3),30.570208,1,1,1,1,1
3,2009,12.338857,730.4299650192261,33.102032,5.1487727,10.508093,3.4719141,0,0,1,0,0,11232.82311900148,5.612,67.984,9.3265953,4.2192726,28.440001,24.459999,32.32,19,Latin America & Caribbean,0,2,3,5,2,0,18.288488,CHL,matched (3),0,2,9,1,0,2.43502,0,10,.83333331,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,matched (3),6677.6133,51895.82,5977.981,4414.5693,10392.55,68965.984,11.141369,matched (3),2.9062717,12.276842,12.84138,9.0810356,10.749987,10.922632,matched (3),30.492773,1,1,1,1,1
3,2010,11.763508,573.4940657615662,31.935532,5.7318735,10.062971,3.6550534,0,0,1,0,0,11770.75658032839,5.962,72.13420000000001,9.373373,4.2785282,29.1,24.809999,33.27,18.5,Latin America & Caribbean,0,2,3,3,4,0,18.559488,CHL,matched (3),1,2,9,0,0,2.7413819,0,9,.75,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0,0,0,matched (3),17799.313,71251.805,6273.7026,2309.4746,8583.1768,97634.297,11.488984,matched (3),2.9209812,12.317893,12.967735,9.0945654,10.769269,10.941005,matched (3),30.647106,1,1,1,1,1
3,2011,11.978468,594.4312882423401,31.382626,5.3248186,10.36251,3.8797357,0,0,1,0,0,12380.01529587433,5.805,78.73430000000001,9.4238386,4.3660789,29.77,25.190001,34.25,20.6,Latin America & Caribbean,0,2,3,3,4,0,19.698408,CHL,matched (3),0,4,8,0,0,2.3763869,0,8,.66666669,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,matched (3),13393.288,98490.328,6450.1348,1467.4772,7917.6118,119801.23,11.693589,matched (3),2.9805379,12.343875,13.02052,9.123457,10.780996,10.955461,matched (3),31.271978,1,1,1,1,1
3,2012,12.41248,627.0157098770142,34.085228,4.6626043,10.867847,4.0846119,0,0,1,0,0,13014.58249133045,6.074,80.90349999999999,9.4738255,4.3932571,30.469999,25.58,35.259998,17.9,Latin America & Caribbean,0,3,3,4,2,0,16.546366,CHL,matched (3),0,2,8,2,0,2.6876307,0,10,.83333331,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,matched (3),7972.4565,54315.238,6040.0767,8095.7959,14135.873,76423.57,11.244046,matched (3),2.8061664,12.362648,13.004662,9.148037,10.77587,10.95515,matched (3),29.442463,1,1,1,1,1
3,2013,12.39238,490.8245935440064,31.979094,4.8114142,10.67031,3.3580728,0,0,1,0,0,13316.05229547874,6.037,85.07040000000001,9.4967251,4.4434791,31.190001,25.99,36.279999,18.5,Latin America & Caribbean,0,3,2,5,2,0,16.901785,CHL,matched (3),1,1,9,1,0,2.5309668,0,10,.83333331,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,0,0,0,0,0,0,0,0,matched (3),29821.33,50691.785,5072.3213,7696.5928,12768.914,93282.031,11.443383,matched (3),2.8274193,12.368489,13.026713,9.1670275,10.807355,10.984593,matched (3),29.665449,1,1,1,1,1
3,2014,12.378654,660.5732507705689,33.742832,4.1580906,10.694733,4.2787485,0,0,1,0,0,13418.97576823989,6.12,78.5616,9.504425,4.363883,31.92,26.42,37.32,18.5,Latin America & Caribbean,0,3,3,5,1,0,16.639568,CHL,matched (3),2,1,7,2,0,2.9732215,0,9,.75,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,2,0,0,0,0,0,0,0,0,matched (3),39832.867,90925.797,5078.0376,8447.2568,13525.295,144283.95,11.879539,matched (3),2.8117836,12.372843,13.041336,9.1975985,10.787111,10.972781,matched (3),29.501398,1,1,1,1,1
3,2015,12.587602,670.365692615509,35.979042,4.0514631,11.005535,4.0503798,0,0,1,0,0,13567.35721743324,6.121,84.1694,9.5154219,4.4328313,32.669998,26.870001,38.380001,19.4,Latin America & Caribbean,0,1,4,6,1,0,17.582701,CHL,matched (3),1,3,7,1,0,2.7179744,0,8,.66666669,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,1,0,0,0,0,0,0,0,0,matched (3),30562.973,110667.13,6066.3477,5598.8188,11665.166,152895.27,11.937509,matched (3),2.8669155,12.355736,13.066801,9.2092314,10.786208,10.974014,matched (3),30.079845,1,1,1,1,1
3,2016,12.485742,604.1404838562012,37.424126,4.2993236,10.964498,4.2536664,0,0,1,0,0,13642.01809269856,6.107,88.6142,9.5209103,4.484292,33.439999,27.33,39.439999,19.1,Latin America & Caribbean,0,3,3,4,2,0,16.907694,CHL,matched (3),1,2,9,0,0,2.4103682,0,9,.75,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0,0,0,matched (3),19009.084,81422.109,7122.2026,2074.0701,9196.2725,109627.47,11.604843,matched (3),2.8277688,12.3388,13.075264,9.2054825,10.784447,10.971912,matched (3),29.669117,1,1,1,1,1
3,2017,12.62692,688.4217348098755,34.489803,4.3248129,10.921022,4.178854,0,0,1,0,0,13612.92424606185,6.139,89.43089999999999,9.518775,4.4934664,34.220001,27.809999,40.52,17.6,Latin America & Caribbean,0,2,4,6,0,0,16.514526,CHL,matched (3),1,2,7,2,0,2.5203309,0,9,.75,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,0,0,0,0,0,0,0,0,matched (3),26042.311,80619.594,5292.2344,9790.208,15082.442,121744.34,11.709679,matched (3),2.8042405,12.343688,13.041389,9.2435255,10.755684,10.95489,matched (3),29.422256,1,1,1,1,1
3,2018,12.307506,523.739842414856,34.707188,4.7246628,10.667425,3.8283007,0,0,1,0,0,13904.11533840342,6.327,89.47839999999999,9.5399399,4.4939971,35,28.309999,41.599998,16.200001,Latin America & Caribbean,0,3,3,5,1,0,16.014593,CHL,matched (3),1,1,9,1,0,2.5269296,0,10,.83333331,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,0,0,0,0,0,0,0,0,matched (3),14765.602,49463.82,7296.3325,4229.6567,11525.989,75755.414,11.235265,matched (3),2.7735004,12.321507,13.012371,9.2789412,10.753432,10.959547,matched (3),29.09973,1,1,1,1,1
3,2019,12.504853,387.7405433654785,32.795277,4.4798894,10.726078,3.5172689,0,0,1,0,0,13743.89304174081,6.346,94.8164,9.5283499,4.5519423,35.799999,28.809999,42.68,17,Latin America & Caribbean,0,3,3,5,1,0,16.14093,CHL,matched (3),1,1,9,1,0,2.7916992,0,10,.83333331,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,0,0,0,0,0,0,0,0,matched (3),15059.554,31745.885,7001.9727,5696.4253,12698.397,59503.836,10.993796,matched (3),2.7813582,12.320562,13.044626,9.2799921,10.77725,10.979165,matched (3),29.182175,1,1,1,1,1
3,2020,12.757711,536.9178953170776,29.964478,4.5521274,10.804663,3.4923253,0,0,1,0,0,12725.21234300549,7.221,87.2109,9.4513407,4.4683294,36.599998,29.33,43.77,17,Latin America & Caribbean,0,3,3,6,0,0,15.72701,CHL,matched (3),2,1,9,0,0,2.4896297,0,9,.75,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,matched (3),29091.559,85521.219,6349.3525,1534.4979,7883.8501,122496.63,11.715838,matched (3),2.7553797,12.315121,13.012892,9.2207098,10.703322,10.90793,matched (3),28.909605,1,1,1,1,1
4,2000,15.161292,802.9835319519043,56.958637,7.1666708,12.680973,7.5623584,0,0,0,1,0,2017.394608619993,9.826000000000001,8.1038,7.6095624,2.0923331,22.34,18.389999,26.26,17.700001,Latin America & Caribbean,0,0,1,5,3,3,27.785767,BOL,matched (3),8,2,0,2,0,1.900982,0,2,.16666667,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,2,0,0,0,0,0,0,0,0,matched (3),273006.22,14307.745,1253.1171,46263.477,47516.594,334830.56,12.72138,matched (3),3.3245239,12.985715,11.256023,9.9974976,11.867659,12.010979,matched (3),34.8811,1,1,1,1,1
4,2001,15.059548,909.3207063674927,56.505733,7.9750319,12.493183,8.3784981,0,0,0,1,0,2015.377479442426,9.635999999999999,7.8133,7.608562,2.0558274,22.26,18.299999,26.190001,21.6,Latin America & Caribbean,0,0,0,5,4,3,28.762054,BOL,matched (3),11,0,0,1,0,2.0097265,0,1,.083333336,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,matched (3),251875.92,5501.6729,2.0116727,68898.391,68900.398,326278,12.695505,matched (3),3.3590569,12.997728,11.273238,9.9322596,11.880585,12.013815,matched (3),35.243423,1,1,1,1,1
4,2002,15.294436,816.9654378890991,56.282852,7.1301436,12.781002,8.0640001,0,0,0,1,0,2029.617943753218,9.287000000000001,8.3467,7.615603,2.1218662,22.190001,18.219999,26.120001,23.5,Latin America & Caribbean,0,0,0,4,5,3,31.725172,BOL,matched (3),12,0,0,0,0,2.1469903,0,0,0,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,matched (3),338913.5,10059.247,0,46520.535,46520.535,395493.28,12.887889,matched (3),3.4571104,13.01453,11.259403,9.9151125,11.901694,12.030231,matched (3),36.272205,1,1,1,1,1
4,2003,15.038834,759.8103337287903,54.568436,7.7901306,12.35995,7.5455923,0,0,0,1,0,2048.559817610443,9.038,8.908099999999999,7.6248922,2.1869609,22.120001,18.15,26.059999,21.299999,Latin America & Caribbean,0,0,0,5,4,3,31.18977,BOL,matched (3),11,1,0,0,0,1.9257855,0,0,0,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,matched (3),307866.34,7265.5298,0,60132.531,60132.531,375264.41,12.835386,matched (3),3.4400902,13.06029,11.304506,9.893158,11.885563,12.013399,matched (3),36.093628,1,1,1,1,1
4,2004,15.516346,744.5352516174316,55.005238,6.8182936,12.881285,7.2293267,0,0,0,1,0,2097.258353231893,8.787000000000001,9.3865,7.648386,2.2392726,22.059999,18.08,26,28.700001,Latin America & Caribbean,0,0,0,3,6,3,37.238087,BOL,matched (3),10,1,0,1,0,2.0745792,0,1,.083333336,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,matched (3),350416.75,14400.731,99.069267,44351.734,44450.805,409268.28,12.922126,matched (3),3.617332,13.098376,11.350713,9.971283,11.901197,12.036742,matched (3),37.953259,1,1,1,1,1
4,2005,15.148005,739.6736068725586,55.609821,7.2358212,12.785262,7.3066468,0,0,0,1,0,2152.361969796172,8.554,9.878299999999999,7.6743212,2.2903404,22.01,18.02,25.940001,25.9,Latin America & Caribbean,0,0,0,2,7,3,36.6492,BOL,matched (3),9,3,0,0,0,2.1797094,0,0,0,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,matched (3),380250.41,17386.873,0,35762.746,35762.746,433400.03,12.979417,matched (3),3.6013916,13.103929,11.354724,9.9965429,11.903373,12.041873,matched (3),37.786011,1,1,1,1,1
4,2006,15.368946,767.4182438850403,54.708584,7.1384783,12.729276,7.4585371,0,0,0,1,0,2216.544708838275,8.345000000000001,10.709,7.7037048,2.3710845,21.959999,17.969999,25.9,22.1,Latin America & Caribbean,0,0,0,3,6,3,30.896532,BOL,matched (3),9,2,0,1,0,1.7766428,0,1,.083333336,Latin America & Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,matched (3),336528.06,19677.994,550.48547,47135.52,47686.004,403892.06,12.908903,matched (3),3.430644,13.128671,11.424621,10.020129,11.894671,12.037408,matched (3),35.994518,1,1,1,1,1
